price,bed,bath,sqft,addr,desc,info
"$1,898,000",7,4,"4,038","3990 Hammond Bay Rd, Nanaimo, BC, V9T 3E6","Just steps to the ocean. Through the automatic remote controlled gate, you are welcomed into a private courtyard with access to the heated triple car garage.  Upon walking through the front entrance you will notice the popular and in-floor radiant heat and are welcomed by the 250 degree sweeping ocean views. The  living room is complete with a cozy natural gas fireplace and 14 ft vaulted ceilings. The kitchen is ideal for the chef of the house with double ovens and rough in for gas. The master bedroom has a large walk-in closet, and a dream ensuite. Rest in the large soaker tub  or enjoy the oversized custom tile shower with dual showerheads. The master suite has its own private covered deck to enjoy the views. Downstairs is a rec room with bar/ in-law suite, 2 large bedrooms, a kitchen, and 5 piece bath. In addition to the house's main portion, there is a 2 bedroom, self-contained suite, this space offers an open kitchen, living and dining, 2 good sized bedrooms and in-suite laundry.","{'Property Tax': '$6,950 (2020)', 'Last Updated': 'Fri, July 14, 2023', 'MLS® #': '934958', 'Date Listed': 'Jun 16, 2023', 'Property Type': 'Single Family', 'Square Footage': '4,038 SQFT', 'Rooms': '22', 'Heating': 'Radiant Floor', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Finished, Walk-Out Access', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer Connected', 'Parking Features': 'Additional Parking, Garage Quad+, RV Access/Parking', 'Fireplace Features': 'Living Room', 'Exterior Features': 'Balcony/Patio, Fenced, Fencing: Full, Garden, Lighting, Low Maintenance Yard, Sprinkler System', 'Building Features': 'Transit Nearby'}"
"$255,000",0,0,Land,"2146 Henderson Lake Way, Nanaimo, BC, V9R 6X7","Here is a great find for the RV enthusiast! Year round living at the ever popular Resort On The Lake! Bring your finest RV and set it up. Full services available. Step to Westwood Lake where there is something to do and see all year round.  Hike the various trails, bike, swim in the lake, fish, and the lake accepts non gas powered boats. Some call this the Paradise of Vancouver Island as far as RV resorts go. This park has a real community feel and you get use of the enormous club house where you can entertain with the amenities of a large home. There is exercise equipment, hot tub, pool table and if the lake is too cold, a swimming pool. Don't wait! Don't miss out!","{'Property Tax': '$1,154 (2023)', 'Last Updated': 'Mon, June 5, 2023', 'MLS® #': '933402', 'Date Listed': 'May 31, 2023', 'Property Type': 'Vacant Land', 'Subdivision': 'Resort on the Lake', 'Rooms': '0', 'Area': 'Nanaimo', 'Sewer': 'Sewer Available'}"
"$1,450,000",2,2,"1,176","6577 Phantom Rd, Lantzville, BC, V0R 2H0","Hobby Farm 7.95 ACRES! Zoned Residential & Subdividable, this desirable property in Upper Lantzville has a myriad of beautiful features. Rarely do we see estate sized properties such as this come available offering up large green fenced horse pastures, plenty of warm sunshine, a small freshwater creek, mature fruit trees & endless tranquility. The gated driveway off Phantom Rd leads to the meticulously maintained 1,176+ sq ft, 2-bed 2-bath rancher with a cozy woodstove & inviting covered deck that takes advantage of the southern exposure for entertaining & year round living. Outbuildings include tractor shed, workshop and 4 horse stalls with tack room, water & plenty of storage. Lower portion of the land is nicely forested and offers a future 2nd driveway access off Highet Pl. Zoning currently allows for 2 homes or subdivide into smaller lot sizes. Call me for a private viewing of this peaceful paradise. All data & measurements must be verified if deemed important. Easy to show.","{'Property Tax': '$3,835 (2020)', 'Last Updated': 'Fri, July 21, 2023', 'MLS® #': '935690', 'Date Listed': 'Jun 26, 2023', 'Property Type': 'Single Family', 'Square Footage': '1,176 SQFT', 'Rooms': '15', 'Heating': 'Electric', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Crawl Space', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Torch On', 'Sewer': 'Septic System', 'Parking Features': 'Additional Parking, Detached, Driveway, Open, RV Access/Parking, Other', 'Fireplace Features': 'Wood Burning Stove', 'Exterior Features': 'Balcony/Deck, Fenced, Fencing: Full', 'Building Features': 'Transit Nearby'}"
"$244,900",2,1,784,"35-25 Maki Rd, Nanaimo, BC, V9R 6N3","Looking for privacy, tranquility, and convenience to all major amenities? Here it is! This manufactured home was built in 1993, and is situated in the sought after Seabreeze Manufactured Home Park (55+), which is known for having some of the lowest pad fees in the city.  With updates done to the roof (2020), hot water tank, flooring throughout, and skirting this home will put your mind at ease and let you enjoy the calm and peaceful setting on the estuary.  Boasting over 780 square feet, this floor plan offers a spacious living area, a stylish kitchen and dining room, convenient laundry area, 2 bedrooms, and 1 4pc bathroom. If you have a pet there is a maximum of 1 permitted (cat or dog), which will need approval from the park manager.  There is also a storage area in the park for your RV, boat, or trailer that will come at an extra cost.  Measurements are approximate and should be verified if important.","{'Property Tax': '$1,214 (2022)', 'Last Updated': 'Sun, July 30, 2023', 'MLS® #': '938464', 'Date Listed': 'Jul 26, 2023', 'Property Type': 'Single Family', 'Square Footage': '784 SQFT', 'Rooms': '7', 'Heating': 'Electric, Forced Air', 'Pet Policy': 'Cats OK, Dogs OK', 'Basement': 'None', 'Flooring': 'Laminate', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer Connected', 'Parking Features': 'Driveway, Guest', 'Exterior Features': 'Balcony/Patio, Low Maintenance Yard'}"
"$1,290,000",4,4,"2,943","1340 Langara Dr, Nanaimo, BC, V9R 6A8","No GST. This Westwood Lake/College Heights Residence is in a prime location with nature on your doorstep. Low traffic cul-de-sac and just steps from trails to Westwood Lake Park offering tranquil views of Mount Benson. The location is perfect for today's nature loving or exercise influent buyers. Hiking, swimming, mountain biking & running trails around the lake can all be accessed virtually from your doorstep. College Heights is becoming more sought-after and close to Vancouver Island University, Downtown Nanaimo, the hospital and minutes to the Parkway Trail. This brand-new home offers 2943 sq.ft. living space plus two-car garage and is equipped with ""3 Beds & large kitchen-living areas & 3 Baths, and a legal 1-bed suite downstairs + huge family room & 2-piece powder room"" layout. Built by Arlin Ventures – a most reputable builder and under a 10 year home warranty. Please verify measurements if important.","{'Property Tax': '$2,944 (2022)', 'Last Updated': 'Sat, June 24, 2023', 'MLS® #': '935116', 'Date Listed': 'Jun 19, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,943 SQFT', 'Rooms': '20', 'Heating': 'Forced Air, Natural Gas', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Finished, Walk-Out Access, With Windows', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Fibreglass Shingle', 'Sewer': 'Sewer Connected', 'Parking Features': 'Garage Double', 'Fireplace Features': 'Gas', 'Exterior Features': 'Low Maintenance Yard', 'Building Features': 'Basement'}"
"$689,900",5,2,"2,068","949 Townsite Rd, Nanaimo, BC, V9S 1M3","Affordable living in the heart of Nanaimo.  Centrally located this home makes for a great investment property, family home or even multi-generational living complete with an inlaw suite and a spacious backyard.   This home has 5 bedrooms and 2 bathrooms between two levels totaling 2068 sq ft. The main floor is where you will find 3 bedrooms, a large living room with a wood-burning fireplace, formal dining, & the kitchen with access to the very large enclosed back deck.  The original hardwood floors have been uncovered and are ready to be refinished to their original charm.  The home is heated with a professionally installed top-of-the-line Hydronic Furnace powered by the hot water on demand, which is a highly efficient system. The lower level has been outfitted with a new kitchen and updated bathroom which is sublet to a great tenant. 2 bedrooms can be found on this level as well as the laundry and garage access.   The backyard is fenced in for Fido and the kids to play safely.","{'Property Tax': '$3,533 (2022)', 'Last Updated': 'Wed, July 12, 2023', 'MLS® #': '937243', 'Date Listed': 'Jul 12, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,068 SQFT', 'Rooms': '16', 'Heating': 'Forced Air', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'None', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Sewer Connected', 'Parking Features': 'Driveway, Garage', 'Fireplace Features': 'Living Room, Wood Burning'}"
"$139,500",0,0,Land,"Lot 182 Halibut Hill Rd, Mudge Island, BC, V0V 0V0","Inside lot on beautiful Halibut Hill, minutes walk to Dodd Narrows and the ocean. Wander down with your morning coffee and watch the sea lions fishing in the current. Maybe some fishing or crabbing or prawns? There is nothing better. Mudge is accessed by private boat or water taxi which helps retain the rural character of the island. At just under 0.75 of an acre, this lot is relatively flat and hosts a number of sites that would be suitable for building a cabin or even a year round home. Power and telephone/internet run through the back of the lot giving you the option of being wired into the modern world and all its conveniences. Or you can chose the simple, peaceful life off the grid. While most people catch rainwater off their roofs for their main water supply, there is a public well available near by and the lot faces south so it is sun drenched in the summer. A real blank canvass waiting for someone to build a legacy for their family.  Private boat access only - no ferry service!","{'Property Tax': '$263 (2022)', 'Last Updated': 'Thu, July 13, 2023', 'MLS® #': '937175', 'Date Listed': 'Jul 11, 2023', 'Property Type': 'Vacant Land', 'Rooms': '0', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Area': 'Islands'}"
"$2,680,000",0,0,Land,"112 Haliburton St, Nanaimo, BC, V9R 4V8","Rare opportunity to acquire development parcel for up to 5 storey multi -family condo project in
Nanaimo core area with beautiful water views. The property has available access from both
Haliburton Street and the rear public lane. Expansive views of Nanaimo Harbour. Municipal water
and sewer services, electricity, natural gas, telephone,
cable are immediately available.","{'Property Tax': '$3,233 (2022)', 'Last Updated': 'Wed, June 7, 2023', 'MLS® #': '928947', 'Date Listed': 'Apr 13, 2023', 'Property Type': 'Vacant Land', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Area': 'Nanaimo', 'Sewer': 'Sewer Available'}"
"$1,299,900",4,2,"2,048","1530 Fawcett Rd, Nanaimo, BC, V9X 1N9","Welcome to Cedar by the Sea! This fully usable 1.6 acre property boasts incredible ocean and coastal mountain views. This main level living home features 3 beds, 2 baths, a den, a bright and spacious kitchen with butcher block countertops, a large island, dining space, and access to the back deck. The living room has large windows, tongue & groove ceilings w/ beams, and a wood stove to complete the welcoming feel. The primary bedroom has vaulted ceilings, a WIC, and a large ensuite bathroom with heated floors, a soaker tub, and a walk-in tiled shower w/view! The lower level hosts an in-house workshop and an abundance of storage space and utility room. Key features include 2 heat pumps, newer septic system, community water, 200 AMP electrical panel, a large detached shed, and RV/boat storage. Enjoy sunsets and coastal breezes from your own backyard! Located close to beaches, trails, and amenities. Potential to sub-divide - buyer to verify.Measurements are approximate, please verify.","{'Property Tax': '$3,207 (2022)', 'Last Updated': 'Wed, July 26, 2023', 'MLS® #': '932290', 'Date Listed': 'May 24, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,048 SQFT', 'Rooms': '16', 'Heating': 'Forced Air, Heat Pump, Wood', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Partially Finished, Walk-Out Access, With Windows', 'Flooring': 'Hardwood, Laminate, Mixed', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Septic System', 'Parking Features': 'Carport, Driveway, Open, RV Access/Parking', 'Fireplace Features': 'Pellet Stove, Wood Burning Stove', 'Exterior Features': 'Balcony/Deck, Balcony/Patio, Fenced, Fencing: Partial, Garden'}"
"$309,900",2,2,924,"49-1808 Valley Oak Dr, Nanaimo, BC, V9R 6N1","Welcome to 1808 Valley Oak Drive. This great home is located in an adult oriented (45 plus) park just steps to Nic & Nac and Buttertubs nature walk. The home features 2 bedrooms, 2 baths and an open floor plan. Newer appliances, a calming colour scheme and wall placed skylights add to this home's attractiveness. outside, you will find a 10x8 wired shed, a beautiful garden area, covered porch, covered carport plus empty green right beside the home. Check this property out. All measurements approximate; buyer to verify.","{'Property Tax': '$1,223 (2020)', 'Last Updated': 'Tue, July 18, 2023', 'MLS® #': '936167', 'Date Listed': 'Jun 29, 2023', 'Property Type': 'Single Family', 'Square Footage': '924 SQFT', 'Rooms': '7', 'Heating': 'Forced Air, Natural Gas', 'Pet Policy': 'Cats OK, Dogs OK', 'Basement': 'Crawl Space', 'Flooring': 'Mixed', 'Area': 'Nanaimo', 'Roof': 'Membrane', 'Sewer': 'Sewer Connected', 'Parking Features': 'Carport, Driveway'}"
"$995,000",3,2,"2,592","1701 Morden Rd, Nanaimo, BC, V9X 1T6","Located on approx. 1.2 acres, this immaculate 3-bedroom home has been fully renovated from the ground up, with nothing but the finest upgrades, including new insulation, drywall, windows, siding, and roof; new decks with awnings on entire west & south sides; new septic field and tanks, new drilled well. Fully fenced, professionally landscaped property with underground sprinklers, gated entry and complete security system, 2nd private gated entry to lower level, with access to workshop, storage area, & 2-car garage with fully finished interior and laundry area. This split level home displays a solid maple staircase upon entry, followed by engineered hardwood flooring throughout. The custom-designed kitchen has a well-appointed layout with all new custom cabinetry, marble counter tops, marble flooring, and stainless steel appliances. The spacious living room evokes a grand formal ambiance, with feature stone wall and top-of-the-line woodstove.  Truly a perfect place to call home.","{'Property Tax': '$2,648 (2022)', 'Last Updated': 'Fri, May 12, 2023', 'MLS® #': '927034', 'Date Listed': 'Mar 20, 2023', 'Property Type': 'Single Family', 'Square Footage': '2,592 SQFT', 'Rooms': '11', 'Heating': 'Baseboard, Electric', 'Pet Policy': 'Aquariums, Birds, Caged Mammals, Cats OK, Dogs OK', 'Basement': 'Finished, Full, Walk-Out Access', 'Flooring': 'Basement Slab, Hardwood, Laminate, Tile', 'Area': 'Nanaimo', 'Roof': 'Asphalt Shingle', 'Sewer': 'Septic System', 'Parking Features': 'Garage, RV Access/Parking', 'Fireplace Features': 'Wood Burning, Wood Burning Stove', 'Exterior Features': 'Awning(s), Balcony, Balcony/Deck, Balcony/Patio, Lighting'}"
